Thread ID, Timestamp, API Endpoint (Subscription ID), Success?
29,2017-11-05 00:52:24:831,53b3740d68974de98ea2aec7d6829460,0
45,2017-11-05 00:52:22:496,ae99acc5ec754d359c58234614aed1d4,1
24,2017-11-05 00:52:25:45,3a40a65192204751b51095bdfa18accc,0
21,2017-11-05 00:52:22:494,ee39b7d84ada4c26859bbb51b391386f,1
41,2017-11-05 00:52:22:495,ee39b7d84ada4c26859bbb51b391386f,1
47,2017-11-05 00:52:22:496,39824523dc9545758d1d74013d5916fa,1
9,2017-11-05 00:52:25:662,53b3740d68974de98ea2aec7d6829460,0
33,2017-11-05 00:52:25:665,d1b30e5430a048b1bc3e84c984a2e51e,0
43,2017-11-05 00:52:22:495,d1b30e5430a048b1bc3e84c984a2e51e,1
6,2017-11-05 00:52:25:868,01e7e1fab05d4ca8adef35d61f0fd044,0
0,2017-11-05 00:52:22:493,566d7088f7bc40e2b9afdfc521f957e1,1
5,2017-11-05 00:52:26:73,ae99acc5ec754d359c58234614aed1d4,0
48,2017-11-05 00:52:22:496,a4b2f96e978b4416a50ac39ac54a6f18,1
29,2017-11-05 00:52:26:180,53b3740d68974de98ea2aec7d6829460,0
42,2017-11-05 00:52:22:495,c2efe8fdff2244e6afeee461e28a6aa2,1
45,2017-11-05 00:52:26:280,ae99acc5ec754d359c58234614aed1d4,0
24,2017-11-05 00:52:26:437,3a40a65192204751b51095bdfa18accc,0
21,2017-11-05 00:52:26:459,ee39b7d84ada4c26859bbb51b391386f,0
3,2017-11-05 00:52:24:142,d1b30e5430a048b1bc3e84c984a2e51e,1
11,2017-11-05 00:52:24:124,ee39b7d84ada4c26859bbb51b391386f,1
39,2017-11-05 00:52:22:495,53b3740d68974de98ea2aec7d6829460,1
38,2017-11-05 00:52:22:495,a4b2f96e978b4416a50ac39ac54a6f18,1
40,2017-11-05 00:52:24:207,566d7088f7bc40e2b9afdfc521f957e1,1
10,2017-11-05 00:52:24:157,566d7088f7bc40e2b9afdfc521f957e1,1
27,2017-11-05 00:52:24:161,39824523dc9545758d1d74013d5916fa,1
7,2017-11-05 00:52:24:115,39824523dc9545758d1d74013d5916fa,1
14,2017-11-05 00:52:24:189,3a40a65192204751b51095bdfa18accc,1
12,2017-11-05 00:52:24:217,c2efe8fdff2244e6afeee461e28a6aa2,1
19,2017-11-05 00:52:24:115,53b3740d68974de98ea2aec7d6829460,1
35,2017-11-05 00:52:24:161,ae99acc5ec754d359c58234614aed1d4,1
15,2017-11-05 00:52:24:142,ae99acc5ec754d359c58234614aed1d4,1
4,2017-11-05 00:52:24:207,3a40a65192204751b51095bdfa18accc,1
31,2017-11-05 00:52:24:152,ee39b7d84ada4c26859bbb51b391386f,1
1,2017-11-05 00:52:24:157,ee39b7d84ada4c26859bbb51b391386f,1
23,2017-11-05 00:52:24:166,d1b30e5430a048b1bc3e84c984a2e51e,1
13,2017-11-05 00:52:24:231,d1b30e5430a048b1bc3e84c984a2e51e,1
49,2017-11-05 00:52:25:230,53b3740d68974de98ea2aec7d6829460,1
46,2017-11-05 00:52:25:439,01e7e1fab05d4ca8adef35d61f0fd044,1
16,2017-11-05 00:52:25:562,01e7e1fab05d4ca8adef35d61f0fd044,1
36,2017-11-05 00:52:25:587,01e7e1fab05d4ca8adef35d61f0fd044,1
44,2017-11-05 00:52:25:583,3a40a65192204751b51095bdfa18accc,1
22,2017-11-05 00:52:25:567,c2efe8fdff2244e6afeee461e28a6aa2,1
26,2017-11-05 00:52:25:626,01e7e1fab05d4ca8adef35d61f0fd044,1
17,2017-11-05 00:52:25:637,39824523dc9545758d1d74013d5916fa,1
20,2017-11-05 00:52:25:567,566d7088f7bc40e2b9afdfc521f957e1,1
25,2017-11-05 00:52:25:613,ae99acc5ec754d359c58234614aed1d4,1
32,2017-11-05 00:52:25:637,c2efe8fdff2244e6afeee461e28a6aa2,1
34,2017-11-05 00:52:25:597,3a40a65192204751b51095bdfa18accc,1
2,2017-11-05 00:52:25:616,c2efe8fdff2244e6afeee461e28a6aa2,1
18,2017-11-05 00:52:25:591,a4b2f96e978b4416a50ac39ac54a6f18,1
37,2017-11-05 00:52:25:621,39824523dc9545758d1d74013d5916fa,1
8,2017-11-05 00:52:25:592,a4b2f96e978b4416a50ac39ac54a6f18,1
28,2017-11-05 00:52:25:645,a4b2f96e978b4416a50ac39ac54a6f18,1
30,2017-11-05 00:52:25:625,566d7088f7bc40e2b9afdfc521f957e1,1
41,2017-11-05 00:52:26:646,ee39b7d84ada4c26859bbb51b391386f,1
47,2017-11-05 00:52:26:836,39824523dc9545758d1d74013d5916fa,1
9,2017-11-05 00:52:27:6,53b3740d68974de98ea2aec7d6829460,1
33,2017-11-05 00:52:27:7,d1b30e5430a048b1bc3e84c984a2e51e,1
43,2017-11-05 00:52:27:30,d1b30e5430a048b1bc3e84c984a2e51e,1
0,2017-11-05 00:52:27:235,566d7088f7bc40e2b9afdfc521f957e1,1
6,2017-11-05 00:52:27:217,01e7e1fab05d4ca8adef35d61f0fd044,1
5,2017-11-05 00:52:27:415,ae99acc5ec754d359c58234614aed1d4,1
48,2017-11-05 00:52:27:421,a4b2f96e978b4416a50ac39ac54a6f18,1
29,2017-11-05 00:52:27:530,53b3740d68974de98ea2aec7d6829460,1
